alpha,alpha_dot,beta,beta_dot,P,Q,R,M,h,delta_a,delta_e,delta_r,CD,CC,CL,Cl,Cm,Cn,CD_a,CD_a_dot,CD_b,CD_P,CD_Q,CD_R,CD_delta_a,CD_delta_e,CD_delta_r,CC_a,CC_b,CC_b_dot,CC_P,CC_Q,CC_R,CC_delta_a,CC_delta_e,CC_delta_r,CL_a,CL_a_dot,CL_b,CL_P,CL_Q,CL_R,CL_delta_a,CL_delta_e,CL_delta_r,Cl_a,Cl_b,Cl_P,Cl_Q,Cl_R, Cl_delta_a,Cl_delta_e,Cl_delta_r,Cm_a,Cm_a_dot,Cm_b,Cm_P,Cm_Q,Cm_R,Cm_delta_a,Cm_delta_e,Cm_delta_r,Cn_a,Cn_b,Cn_b_dot,Cn_P,Cn_Q,Cn_R,Cn_delta_a,Cn_delta_e,Cn_delta_r
11,0,0,0,0,0,0,0.2,1000,0,-5,0,0.0548142916883398,6.30137687120954e-18,0.700529759580047,7.37683222307198e-19,-0.483581555481008,-4.16574054949947e-18,0.545348081697414,0.264759182562196,1.415498128432e-05,1.6953456664426e-06,0.677928266003489,1.18174224622247e-06,9.54420938115152e-06,0.0499975844271,2.19496552877896e-06,7.87672108901192e-15,-0.472023736755985,0.0589570188142718,0.0393641543932352,-5.06819758821881e-12,-0.513774308988853,0.0473818698816931,-7.08904898011073e-14,-0.17128589242152,3.41100958902829,3.38363738350301,-1.83103043838173e-05,-3.9200128340482e-07,4.75430415736666,-1.20074778910646e-06,-1.16140441708268e-05,0.389107369458408,-1.98748684177019e-06,1.83552942962321e-13,0.0657222892174952,-0.283166181762932,-1.77379689007736e-12,0.0806733358982227,0.121137004367445,-1.91363706492632e-13,0.0380356579016308,-2.5144282294931,1.84863422458292,3.45404760349055e-05,2.44138550764428e-07,-6.85666102569941,2.6409339330002e-06,8.8246004947834e-06,-0.662183247376325,5.14983389265922e-06,2.77716036633298e-14,-0.351354163178798,0.070876980516902,0.0451759150422976,-3.94177086683857e-13,-0.391922502609197,0.0301746078837179,7.6371910074157e-14,-0.14214377741776
12.1666666666667,0,0,0,0,0,0,0.2,1000,0,-5,0,0.0671580184171147,2.36301632670358e-17,0.772775645415704,1.1021855203884e-17,-0.538020460779633,4.5128855952911e-18,0.60521565287297,0.294262366708014,1.37473933625731e-05,1.69523968566641e-06,0.752560328806007,1.15766197335614e-06,9.34244043238053e-06,0.0566985358231575,2.066455617733e-06,1.57534421780239e-14,-0.480006045074207,0.0589570188142718,0.0263731503776977,-6.55884393769493e-12,-0.523194574320411,0.0536973873621051,-2.99315401382453e-13,-0.17021951129286,3.3839688062931,3.38602590895366,-1.89547744167129e-05,-3.08616020272427e-07,4.75590034543142,-1.2400450493428e-06,-1.24008192603497e-05,0.388613648689695,-1.95005123160286e-06,7.11647343872827e-14,0.0664336141326329,-0.281986088031643,-6.8980990169675e-13,0.0819481358785061,0.120642444103203,-1.72704660281332e-13,0.0378282776242282,-2.51616479249539,1.84863422458292,3.49639883712172e-05,5.66657602569985e-08,-6.87226625657454,2.66258282165155e-06,9.19230247475866e-06,-0.662617910839325,4.94175589338397e-06,6.59575587004083e-14,-0.356838896024825,0.070876980516902,0.0367733912940784,-2.89063196901495e-12,-0.39875996825908,0.0345822180936321,-4.5128855952911e-14,-0.141262389796207
13.3333333333333,0,0,0,0,0,0,0.2,1000,0,-5,0,0.0808792878446306,2.83561959204429e-17,0.844770656891739,5.12038942542644e-18,-0.592659463520749,1.59686721064147e-17,0.665460390511102,0.324419762934324,1.34930741579886e-05,1.6943095242909e-06,0.827211036024102,1.13814916326184e-06,9.09099975854311e-06,0.0634047796348181,1.94052607316308e-06,-6.30137687120954e-13,-0.492761685405903,0.0589570188142718,0.0105421537789127,-1.1925170795809e-11,-0.536840961340116,0.0600660339987848,-2.20548190492334e-13,-0.169814612481342,3.35450556975925,3.38851025455568,-1.96011928910167e-05,-5.6078029971939e-07,4.75743431698456,-1.28421536740483e-06,-1.3102304796675e-05,0.387944058748424,-1.90753746132089e-06,-1.46668781846961e-13,0.066975086594773,-0.279934611524821,-5.91265630025786e-13,0.0833441815517246,0.119783886069186,-2.68169547874029e-13,0.0377950878436979,-2.51723983772711,1.84863422458292,3.52957252314212e-05,3.65923838824029e-07,-6.88914421991366,2.68933525059333e-06,9.44937350588759e-06,-0.662942206766104,4.73265204803397e-06,-4.72117262276607e-13,-0.365652424551874,0.070876980516902,0.0243218686010301,-8.93468063150077e-12,-0.408652827473469,0.039155074290952,-3.47145045791623e-14,-0.140945317547938
14.5,0,0,0,0,0,0,0.2,1000,0,-5,0,0.0960008521185541,4.72603265340715e-18,0.91642516468266,-3.15901991670377e-17,-0.647407206945289,5.55432073266596e-18,0.725978863743981,0.355233084013103,1.34393905726338e-05,1.66282191542641e-06,0.901907622658968,1.12542118072299e-06,8.79521885877033e-06,0.0701118111263999,1.81753737060752e-06,-1.57534421780238e-14,-0.511369085641624,0.0589570188142718,-0.0232369229704022,-2.86204099099415e-11,-0.555869899492237,0.066931334244293,1.26027537424191e-13,-0.170056603010679,3.32240786346305,3.39105883263842,-2.12870876481475e-05,-4.1870432324702e-07,4.75815989464597,-1.38373440306827e-06,-1.38878519795327e-05,0.387105518865338,-1.86181403627472e-06,4.29591994167133e-13,0.0672709263459793,-0.274569172885373,9.39455389929861e-12,0.0847987385762335,0.118459865178004,1.4753664446144e-14,0.0379303401450245,-2.51729972993608,1.84863422458292,3.70700992124995e-05,5.73407446179912e-08,-6.90620871260671,2.79687178342271e-06,9.84578418794513e-06,-0.663166656250658,4.52543669204886e-06,0,-0.378558326960182,0.070876980516902,-0.00129899028061722,-2.04972085075606e-11,-0.42240957482036,0.0442211897081574,6.94290091583246e-15,-0.141175842808228
15.6666666666667,0,0,0,0,0,0,0.2,1000,0,-5,0,0.112542104714953,-2.31575600016951e-16,0.987621594607031,7.67190551199486e-17,-0.702135844765766,-2.0759273738339e-16,0.786655356612154,0.386714006731748,1.36395750249818e-05,2.13862621143095e-06,0.976704862952384,1.1192187329668e-06,8.46123157649536e-06,0.0768156535745079,1.69265448879408e-06,1.08698751028365e-12,-0.538277023624254,0.0589570188142718,0.0657847344034347,8.94387809685672e-12,-0.582096484721013,0.072286532522531,-5.04110149696763e-13,-0.170615359448718,3.28732490725847,3.3936374741936,-2.51395471106974e-05,-9.98120776543087e-07,4.75694602472232,-1.58863331421255e-06,-1.46507006526519e-05,0.386109227110687,-1.80668813243301e-06,-2.71640998331945e-13,0.066899428262584,-0.297427663787535,-2.33221442954616e-12,0.0859291677046661,0.117106902852462,-5.9882520399055e-14,0.0381450409640065,-2.51581168428494,1.84863422458292,4.17861345525239e-05,1.32321629304365e-06,-6.92186168613835,3.05236159557505e-06,1.0219173285364e-05,-0.663308299231335,4.3061187948723e-06,1.0275493355432e-12,-0.397053753473649,0.070876980516902,0.076288514944408,5.7812639380299e-12,-0.441101930413633,0.0482061480430672,-7.63719100741571e-14,-0.14166471877977
16.8333333333333,0,0,0,0,0,0,0.2,1000,0,-5,0,0.13051806266908,3.15068843560477e-17,1.0585093158837,1.64026034136542e-17,-0.757119011130046,-1.38858018316649e-18,0.847356641621722,0.41876916548146,1.45230374948291e-05,2.97023163872377e-06,1.05165269137034,1.14836241748015e-06,1.4518120317053e-05,0.0835080621711115,1.58138807604402e-06,1.03972718374957e-12,-0.573750283110627,0.0589570188142718,-0.0210966428589542,-7.15510247748538e-12,-0.615355026479753,0.13459922925811,-1.26027537424191e-13,-0.171791335480018,3.25079342077039,3.39624304714708,-2.50312992555735e-05,-7.4001334211275e-07,4.75746947249988,-1.64310949105462e-06,-1.27376331704454e-05,0.384918864810846,-1.75655046064094e-06,-1.44933056618003e-13,0.0672967847458294,-0.287491570874522,-1.18253126005157e-11,0.0878580394948834,0.107896181515014,-3.73180924225994e-13,0.0384123500032787,-2.51505730747947,1.84863422458292,4.00456612315025e-05,2.53201450538244e-07,-6.94172312516886,3.05993459084473e-06,2.60358734571753e-06,-0.663307394592749,4.10871670020185e-06,7.98433605320732e-13,-0.422407122871392,0.070876980516902,-0.00121311848429648,-1.57670834673543e-12,-0.465444858561729,0.099657655824593,-2.77716036633298e-14,-0.142646606461102
18,0,0,0,0,0,0,0.2,1000,0,-5,0,0.149941113293353,2.83561959204429e-17,1.12919878298211,-4.00084665274845e-17,-0.812551399106219,1.38858018316649e-17,0.907949424504284,0.451321086975955,1.4323702224317e-05,2.08498964928182e-06,1.12686396440687,1.113999951444e-06,8.06105432404891e-06,0.0901783410472978,1.4671150405654e-06,1.10274095246167e-12,-0.587966374651946,0.0589570188142718,0.0708940932540245,-1.90802732732944e-11,-0.631969974816125,0.069475109487768,-9.45206530681431e-14,-0.169385789794105,3.21360102398138,3.39887580499912,-1.98107441562456e-05,-1.22508015216859e-06,4.76168818501633,-1.47564751739564e-06,-1.58749124956614e-05,0.383506896153296,-1.70047087522107e-06,-7.11647343872827e-14,0.0667073491609566,-0.299898774952681,1.74094879952037e-11,0.0890918530408857,0.115386790427826,1.88326187341955e-13,0.0380868972221498,-2.51605325851001,1.84863422458292,3.12953252201709e-05,1.44123977801821e-06,-6.96853733399093,2.76529568575481e-06,1.04313968574132e-05,-0.663118517340022,3.90596999189086e-06,7.01232992499078e-13,-0.431479117543316,0.070876980516902,0.0725299771708241,-4.20455559129448e-12,-0.477014168625112,0.0451651805540791,-8.33148109899895e-14,-0.140621897653365
19.1666666666667,0,0,0,0,0,0,0.2,1000,0,-5,0,0.170813888241018,4.0958949662862e-17,1.19945921229369,-2.18701378848722e-17,-0.868127514099515,1.94401225643309e-17,0.968261118261537,0.484405085799271,1.48383816345188e-05,1.80928734812439e-06,1.20240114900996,1.11991018036099e-06,8.42629022113073e-06,0.0968209819515731,1.35503386289315e-06,3.15068843560477e-14,-0.602795931965395,0.0589570188142718,0.0339098127462227,-1.78877561937135e-11,-0.648510833288814,0.0805471166432231,-5.67123918408858e-13,-0.166708458996418,3.17441837909271,3.40150410851854,-1.48531631438686e-05,-3.75159600446392e-07,4.76615900535364,-1.29755042429274e-06,-1.62442681528319e-05,0.381895866032878,-1.64250391065934e-06,1.44065194003524e-13,0.0678272192170325,-0.294648140877842,6.93094710752449e-12,0.0914240130445644,0.113107410337159,8.67862614479059e-15,0.0375595057402259,-2.51673860404589,1.84863422458292,2.27879304315337e-05,-3.72262106604082e-07,-6.99717945597783,2.44401959295547e-06,9.80778236403523e-06,-0.662777167884654,3.70902974999865e-06,-6.94290091583246e-14,-0.442322895151562,0.070876980516902,0.0482682911046784,0,-0.489415387122773,0.0535382145770233,2.77716036633298e-14,-0.138351363360208
20.3333333333333,0,0,0,0,0,0,0.2,1000,0,-5,0,0.193134174250423,-5.98630802764906e-17,1.2690428920074,6.24861082424921e-17,-0.923536535748883,-1.38858018316649e-17,1.02811938266417,0.518064599067224,1.54912740968349e-05,1.68642784714882e-06,1.27831656228426,1.13576408132772e-06,6.3978422559785e-06,0.103435115276496,1.25443988530094e-06,8.50685877613288e-13,-0.614669703166465,0.0589570188142718,0.00745074796715162,1.66952391141326e-11,-0.661424756328086,0.0894607734223512,5.67123918408858e-13,-0.162533695459421,3.13222715033312,3.40409044436878,-1.31922006652019e-05,-6.03040905930812e-07,4.76830909885713,-1.22317044031798e-06,-1.72768177542082e-05,0.380091346576794,-1.57766244512914e-06,-6.30068258111795e-13,0.0680604551650596,-0.290536531952084,-1.88548039797112e-11,0.0927994444378901,0.111034388481108,9.19934371347801e-14,0.0366703439246914,-2.51563185487136,1.84863422458292,1.87747517532699e-05,9.01844958419053e-08,-7.02411723499996,2.25988056667001e-06,1.16965770402544e-05,-0.662295807746238,3.50174556018601e-06,2.22172829306639e-13,-0.450661271574901,0.070876980516902,0.0285275156437904,8.40911118258896e-12,-0.49885693814369,0.0602768596333482,1.38858018316649e-13,-0.134852072633366
21.5,0,0,0,0,0,0,0.2,1000,0,-5,0,0.216907902123237,-3.78082612272572e-17,1.33775588087236,3.36730694417874e-17,-0.978564428614473,-4.58231460444942e-17,1.08742011597024,0.552354918720451,1.67435029729823e-05,1.72060510406152e-06,1.35479708010176,1.16833619250392e-06,6.1987742716596e-06,0.110023178497842,1.15301990177841e-06,-6.30137687120954e-14,-0.634646576163285,0.0589570188142718,-0.0311107372567873,1.90802732732944e-11,-0.678280086648636,0.108537332063169,4.0958949662862e-13,-0.157418100725267,3.08655069635622,3.40658884998685,-1.57364010711092e-05,-5.72320885989046e-07,4.76679259294885,-1.29939428401057e-06,-1.77908177079189e-05,0.37809677583267,-1.51294310413164e-06,-1.21500766027068e-13,0.0657406527810017,-0.287294297424752,-2.58185991777927e-11,0.0920491291312485,0.106999962761832,0,0.0355111453639647,-2.51212628817887,1.84863422458292,1.99664873523631e-05,-1.00424502489161e-07,-7.04782462215616,2.27092726194382e-06,1.16006526607038e-05,-0.661686542631212,3.30490745881207e-06,9.72006128216544e-14,-0.463587812187211,0.070876980516902,0.00076762954311846,1.31392362227953e-11,-0.510217842326985,0.0755354126154872,1.80515423811644e-13,-0.130584810880588
22.6666666666667,0,0,0,0,0,0,0.2,1000,0,-5,0,0.242150471229909,1.70137175522658e-16,1.4054264343032,-3.90538176515576e-17,-1.03304919693269,9.02577119058219e-17,1.14611502104012,0.587349550051425,1.6719639839291e-05,-3.6693964912974e-05,1.43215625405493,1.11814863580913e-06,-0.000218324750500543,0.116587219667341,9.04814834168377e-07,-1.35479602731005e-12,-0.653103226741697,0.0589570188142718,0.185830293522092,-2.62353757507797e-11,-0.69093400344357,-0.0434834045774372,6.93151455833049e-13,-0.148934229675057,3.03727615870608,3.408940645978,-2.42974063091594e-05,-0.00010071599695491,4.76111651108529,-1.56053091654878e-06,-0.000603826462164392,0.375908083940502,-1.56989532484886e-06,3.73180924225995e-13,0.0568033836524582,-0.317536428653761,7.81784555256317e-12,0.0860959605774002,0.124543759422472,7.11647343872827e-14,0.033785046533537,-2.50620747768604,1.84863422458292,3.11353298698691e-05,0.00022385240614882,-7.06819999824368,2.60432014717464e-06,0.00132115032025482,-0.660949802573363,3.4529090697788e-06,-8.05376506236565e-13,-0.475354928072175,0.070876980516902,0.123029816795918,-1.05113889782362e-11,-0.518678533026887,-0.0115016144197898,1.94401225643309e-13,-0.124136805627299
23.8333333333333,0,0,0,0,0,0,0.2,1000,0,-5,0,0.268811215948613,2.52055074848382e-17,1.47211265153975,4.40874208155361e-17,-1.08705508535723,4.58231460444942e-17,1.20383962371018,0.622889914104502,2.16905854388827e-05,1.92636420869023e-06,1.5100325311907,1.30025036173671e-06,6.06426242555358e-06,0.123114130525237,9.56169587951194e-07,-3.15068843560477e-13,-0.711502924115597,0.0589570188142718,-0.0284003965636754,7.15510247748538e-12,-0.733929053031713,0.0715904576772912,1.89041306136286e-13,-0.144187158715196,2.9856674936668,3.41118252761088,-2.67243294160835e-05,-7.67210272950798e-07,4.75388387517531,-1.68054642853992e-06,-1.94576044165728e-05,0.373520615488676,-1.37613698214523e-06,-3.34994969188916e-13,0.0478768032476657,-0.294442930004763,-1.59641720106962e-11,0.080075511088373,0.10790467219252,-2.63830234801633e-13,0.0324355478430152,-2.49928746183903,1.84863422458292,2.66820121552769e-05,1.57386597343668e-08,-7.08844078782979,2.49256907784736e-06,1.2446006447675e-05,-0.660067432030065,2.92029733728327e-06,-5.41546271434932e-13,-0.50927460768167,0.070876980516902,0.00841920677600501,-2.62784724455905e-12,-0.54376645739598,0.0478389538751789,-4.16574054949947e-13,-0.119613727180364
25,0,0,0,0,0,0,0.2,1000,0,-5,0,0.296655047048368,1.89041306136286e-17,1.53821825802444,2.46472982512052e-17,-1.14085429212971,1.66629621979979e-17,1.25946896993967,0.658332735148615,2.35344788102054e-05,1.74685129473256e-06,1.58635125849104,1.3595419757883e-06,4.14950018789995e-06,0.129563260409804,8.75398087352153e-07,-5.04110149696763e-13,-0.739731306385125,0.0589570188142718,-0.0560301336487601,-4.77006831832359e-12,-0.754950183132583,0.0719385325267737,-1.26027537424191e-13,-0.137284437320253,2.93436407856396,3.4135924641648,-2.43871411953478e-05,-7.95362059714153e-07,4.75067940439412,-1.62595501046549e-06,-2.01396588295211e-05,0.370956500570507,-1.30392141528546e-06,-2.65565960030591e-13,0.038290130220862,-0.293403359955871,-3.21911287458484e-12,0.0729334248629768,0.105815392112986,-2.79451761862256e-13,0.0307873506252104,-2.49352540154124,1.84863422458292,2.04651273705281e-05,9.78891953771392e-08,-7.11330917464725,2.29310296765741e-06,1.37989641935121e-05,-0.65903066474915,2.7241520150767e-06,-4.02688253118282e-13,-0.5255953694566,0.070876980516902,-0.0102672224326183,-1.57670834673543e-11,-0.555999508913216,0.0484081525401408,-2.91601838464963e-13,-0.113899205356848
-10,0,0,0,0,0,0,0.2,1000,0,0,0,0.0387112263565698,-1.18150816335179e-17,-0.579654841231592,6.50896960859293e-18,0.414156632379834,2.43001532054136e-18,-0.469222430334107,-0.230528000364498,2.14253708524792e-05,1.87500674769903e-06,-0.745886112466574,1.57003934715843e-06,9.97097661381563e-06,-0.0716330905310703,4.57568795353414e-06,1.73287863958262e-13,-0.514154751121611,0.0567340904842904,0.173280882037504,5.66445612800926e-12,-0.548752473580314,-0.0125095996346893,6.30137687120954e-14,-0.238036514872462,3.48601811569038,3.45188422138533,-1.42541389802631e-05,-1.22649597302336e-08,5.43810370001844,-7.15318792320333e-07,8.33370594754967e-06,0.473510343348416,-1.71671010740226e-06,-1.54913476684512e-13,0.0759415419351403,-0.301746229672903,-5.58417539468798e-12,0.0939913596838276,0.125424573234066,-1.12388208575038e-13,0.052890268007939,-2.58066012929437,1.98371694217702,3.84363352257111e-05,7.69737348546222e-07,-8.07379032846184,2.66945613801044e-06,-7.48726747268336e-06,-0.813690035424974,8.43442482523216e-06,3.81859550370785e-14,-0.380558464031134,0.0679974628299041,0.129234326003919,1.18253126005157e-12,-0.416025531373407,-0.00767168722410048,7.98433605320732e-14,-0.196912843302591
-8.83333333333333,0,0,0,0,0,0,0.2,1000,0,0,0,0.0293030392580987,-1.57534421780238e-18,-0.505071736897328,-1.90929775185393e-18,0.357294891829992,1.04143513737487e-18,-0.406568650380586,-0.200140630492594,2.1236347125253e-05,1.86412725510611e-06,-0.652555374215919,1.55276139382034e-06,9.89418824648425e-06,-0.063281416119304,4.457287629267e-06,7.87672108901192e-15,-0.511363147709417,0.0567340904842904,0.167135806110557,5.96258539790448e-13,-0.544574418774871,-0.0116028158910483,3.93836054450596e-14,-0.234549622875699,3.50153984732926,3.44965499913743,-1.47826484386826e-05,-4.09435635558267e-08,5.42941759874927,-7.48228395677027e-07,7.56472329221936e-06,0.477091418151776,-1.78178360954462e-06,-1.08482826809882e-14,0.0755062737243896,-0.301119952272552,3.49832164431924e-12,0.0931912483345018,0.124188194028026,1.71402866359614e-13,0.0520596804306758,-2.5660451729409,1.98371694217702,3.86968346255401e-05,7.52722803739247e-07,-8.04232769558565,2.67207376028843e-06,-7.20908333029513e-06,-0.817875040781679,8.29191826312581e-06,-1.04143513737487e-14,-0.378744668383855,0.0679974628299041,0.125730874506151,-1.05113889782362e-12,-0.413075287904458,-0.00745431795446858,2.77716036633298e-14,-0.194079696648908
-7.66666666666667,0,0,0,0,0,0,0.2,1000,0,0,0,0.0212444314004323,3.93836054450596e-18,-0.430616051975594,-1.50140232304877e-17,0.30120928843512,2.43001532054136e-18,-0.344278163889565,-0.170087253311319,2.10130175759549e-05,1.8529097558629e-06,-0.558289140349105,1.53451520834247e-06,9.81738707689361e-06,-0.0546495385037038,4.33541532535164e-06,3.15068843560477e-14,-0.508292745947774,0.0567340904842904,0.160203829331317,-7.45323174738061e-13,-0.540276940911881,-0.0105969841250724,4.72603265340715e-14,-0.230907320652248,3.51430368166872,3.44759999134657,-1.52961948662877e-05,-6.74572785162846e-08,5.42337496025808,-7.80693497137457e-07,6.81433354188243e-06,0.480556980417268,-1.84105564127179e-06,7.6371910074157e-14,0.0749801065303996,-0.300446508615036,1.87234116174832e-12,0.0923396036705711,0.122856311073103,8.67862614479057e-14,0.0512008032809766,-2.55085507074149,1.98371694217702,3.89228338448788e-05,7.3177359399868e-07,-8.01653645993457,2.6744526685851e-06,-6.96100788122322e-06,-0.822112419367471,8.14299738749469e-06,-2.60358784343717e-14,-0.376641665087835,0.0679974628299041,0.121618234937158,-3.28480905569881e-13,-0.409959163960994,-0.00710395515665423,-1.73572522895811e-14,-0.191111663715102
-6.5,0,0,0,0,0,0,0.2,1000,0,0,0,0.014533894018911,2.36301632670358e-18,-0.356889984970309,3.12430541212461e-18,0.246884647278728,2.08287027474974e-18,-0.282795559151741,-0.140323319584072,2.07558555759269e-05,1.83397263746063e-06,-0.463472152401945,1.51520561381416e-06,9.69474417411575e-06,-0.0457596811734642,4.2104023913192e-06,0,-0.505004616240045,0.0567340904842904,0.15299546900856,-4.47193904842836e-13,-0.535934869910726,-0.00938138314123753,-3.93836054450596e-15,-0.227113442985989,3.53033309674233,3.44573775976217,-1.57972845915566e-05,-8.70647510514633e-08,5.4276748721727,-8.13109209498303e-07,6.2361948938161e-06,0.484946741837189,-1.8945084390154e-06,-2.95073288922879e-14,0.0742785354868902,-0.299344575947713,-3.41620141792676e-12,0.0913266992888001,0.121504178286459,-1.77911835968207e-13,0.0503025336808413,-2.54604651977297,1.98371694217702,3.91221108286821e-05,6.96493313861914e-07,-8.01162116671585,2.67762180247513e-06,-7.06884495382809e-06,-0.828472648739531,7.98810295687957e-06,3.47145045791623e-15,-0.374333309852434,0.0679974628299041,0.117091591839112,-1.31392362227952e-13,-0.406762578381161,-0.00654799973081621,5.20717568687434e-15,-0.188012140093898
-5.33333333333333,0,0,0,0,0,0,0.2,1000,0,0,0,0.00926859876011274,0,-0.284227977020822,-5.29396194832225e-18,0.195028181687235,2.25644279764555e-18,-0.225265468902624,-0.11230609258866,2.04696660489889e-05,1.79773055605643e-06,-0.373910086591139,1.49511428244398e-06,9.20655097297329e-06,-0.0368840625418476,4.08269170207309e-06,-7.87672108901192e-15,-0.501425285333354,0.0567340904842904,0.146937802686569,-1.41611403200231e-12,-0.531520603138341,-0.00732308775309437,2.95377040837947e-14,-0.223192930635167,3.55668935347719,3.4439438290238,-1.62875229969828e-05,-1.04112221924828e-07,5.44950914661499,-8.45664857641305e-07,5.51187706587797e-06,0.490532108186614,-1.94198213065988e-06,4.9685134678926e-14,0.0734497353817198,-0.297009266875918,2.85778387845797e-12,0.0901881815008631,0.120570181466474,1.78128801621826e-13,0.0493693436203086,-2.56708179732446,1.98371694217702,3.93038071533347e-05,6.56558111089278e-07,-8.04127150661258,2.6819515802054e-06,-6.91522589191251e-06,-0.837400965837398,7.82734155269083e-06,-1.99608401330183e-14,-0.371867591638822,0.0679974628299041,0.11344488485768,-8.86898445038679e-13,-0.403591988390328,-0.00515808129033272,2.60358784343717e-15,-0.184812765370866
-4.16666666666667,0,0,0,0,0,0,0.2,1000,0,0,0,0.00515008105967929,2.65839336754152e-18,-0.209954891597918,-6.03164517062945e-18,0.140044207239352,2.38662218981741e-18,-0.165665812102353,-0.0844411223575938,2.01442898039444e-05,1.80181068732239e-06,-0.281477834710856,1.47405330414212e-06,8.79555510022167e-06,-0.0280930815622395,3.95253970178477e-06,-5.90754081675894e-15,-0.497719926285874,0.0567340904842904,0.140707466353962,7.4532317473806e-14,-0.527163691476501,-0.00756621589088444,-1.96918027225298e-15,-0.219185831455592,3.55729507580699,3.44243643654401,-1.67338412571105e-05,-1.31066323023251e-07,5.44840028435433,-8.77829508745928e-07,4.76436501362087e-06,0.494293462542095,-1.98355498692848e-06,9.54648875926963e-14,0.0726565972159449,-0.296176510945824,3.21090085194559e-12,0.0891749929737751,0.117853095989963,4.64306498746295e-14,0.0484347018192796,-2.53935350635809,1.98371694217702,3.94045393536935e-05,6.42062410361129e-07,-8.01954378668946,2.6865241876753e-06,-6.64162780328326e-06,-0.842801226743906,7.66128938067823e-06,-9.54648875926963e-15,-0.369239788741556,0.0679974628299041,0.109849771631686,4.59873267797834e-13,-0.400383695087509,-0.00578547461143677,-6.0750383013534e-15,-0.181541011105712
-3,0,0,0,0,0,0,0.2,1000,0,0,0,0.00239223023317097,-2.90454090157315e-18,-0.1387206350169,-2.23474623228357e-18,0.0914999376770672,-2.34322905909345e-18,-0.113089517081418,-0.0593413051553137,1.9799222851502e-05,1.6580589541352e-06,-0.195109400278034,1.45257412621187e-06,5.58234057937423e-06,-0.0207493359298972,3.82060922395761e-06,4.92295068063245e-15,-0.49367857743257,0.0567340904842904,0.138946597380714,2.79496190526773e-13,-0.52282440802912,-0.00597578666727968,0,-0.215008893020446,3.60715186038085,3.44108331202101,-1.7172484545469e-05,-1.32782594233824e-07,5.52213478515439,-9.07607020037283e-07,4.79342704418073e-06,0.499646911855944,-2.01910266284244e-06,-2.12626340547369e-14,0.0718652847336762,-0.28924002355972,-9.11534512956421e-13,0.088017521731981,0.115737307894777,3.46060217523524e-14,0.0474815891877307,-2.6197323152527,1.98371694217702,3.95066505898267e-05,5.71938120467264e-07,-8.14280572089151,2.68740290207208e-06,-7.90162893449242e-06,-0.851859801804661,7.49005954481241e-06,1.30179392171858e-15,-0.366471552586811,0.0679974628299041,0.109823666049139,4.27025177240846e-13,-0.397328512089419,-0.00489484654154992,0,-0.178128126381643
-1.83333333333333,0,0,0,0,0,0,0.2,1000,0,0,0,0.000572689153616888,-1.79687699843084e-18,-0.0654162093285397,4.33931307239529e-19,0.0374869364131246,-1.64893896751021e-18,-0.0531661559639894,-0.0301180039178116,1.94221181346911e-05,1.59319769016585e-06,-0.0910788097636221,1.42803547684219e-06,1.46588133125014e-06,-0.00955534261433671,3.68706414032895e-06,2.46147534031622e-15,-0.489011003246916,0.0567340904842904,0.131667032014466,7.45323174738061e-14,-0.517815331355443,-0.00677174411941335,6.89213095288543e-15,-0.210728086337642,3.56103252021941,3.44027058379274,-1.74426688370755e-05,-5.40685109825811e-07,5.61498753569148,-9.40162668180286e-07,-7.29823548817343e-06,0.504095162582041,-2.0476847994999e-06,-1.78454250102256e-14,0.0710155364700512,-0.288180259063306,-2.85367786713834e-13,0.0870296372379311,0.111495688475043,-1.6543631088507e-14,0.0465169679025015,-2.53039876469949,1.98371694217702,3.93844363372198e-05,1.26829458536574e-06,-8.22495194985481,2.69413628264881e-06,1.33092143556057e-05,-0.856426027827373,7.31233046336044e-06,2.71207067024705e-15,-0.363047967757637,0.0679974628299041,0.104045186568829,4.92721358354821e-14,-0.393512239511696,-0.00425557283526927,6.40048678178304e-15,-0.17463231903796
-0.666666666666666,0,0,0,0,0,0,0.2,1000,0,0,0,0.000158718382042305,-1.69803337929627e-18,0.00431314364239876,-2.95547901290173e-18,-0.00767813819828353,-1.44553366724168e-18,0.000737251601075914,0.126631171619686,1.89835027469202e-05,1.59939886380546e-06,-0.0187219445303495,1.40826530725606e-06,6.59110165561862e-06,-0.0039365807875106,3.55094911455708e-06,5.5633188746366e-15,-0.484496701625755,0.0567340904842904,0.13642709608395,-8.05007257090131e-14,-0.513621753692218,-0.0187297853831991,-8.44593726146005e-15,-0.206301106859194,3.62688932044249,3.44117943853142,-1.76989969381813e-05,-2.62260620406103e-07,5.67492112322394,-9.69013362149745e-07,-3.89244450907378e-06,0.510626063674,-2.07091950359117e-06,8.57014331798069e-15,0.0701458156863052,-0.28124315934123,-4.3831670836981e-13,0.08584355632718,0.104145502084134,1.031942890029e-14,0.0455331838322301,-2.63392780480497,1.98371694217702,3.91090678678735e-05,6.87787456120513e-07,-8.39995382795127,2.69548149252526e-06,6.10545144823227e-06,-0.869714360901995,7.13124931502052e-06,4.48847695925887e-15,-0.359952650091544,0.0679974628299041,0.110497175808164,-5.28648957401527e-14,-0.39063832781316,-0.0158524059865101,-6.60389208205157e-15,-0.171006143989821
